Base,SingleMineral,hotkey00,hotkey01,hotkey02,hotkey10,hotkey11,hotkey12,hotkey20,hotkey21,hotkey22,hotkey30,hotkey31,hotkey32,hotkey40,hotkey41,hotkey42,hotkey50,hotkey51,hotkey52,hotkey60,hotkey61,hotkey62,hotkey70,hotkey71,hotkey72,hotkey80,hotkey81,hotkey82,hotkey90,hotkey91,hotkey92,race,battleneturl
2,0,0,0,0,0,0,0,4,0,10,3,0,4,1,0,0,0,0,0,1,0,74,1,0,0,1,0,0,0,0,0,Protoss,http://eu.battle.net/sc2/en/profile/3973341/1/yoeFWSan/
3,0,0,0,0,2,0,3,0,0,0,1,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Protoss,http://eu.battle.net/sc2/en/profile/3074362/1/Stardust/
2,0,0,0,0,0,0,0,4,0,10,3,0,3,1,0,1,0,0,0,1,0,74,1,0,0,1,0,0,0,0,0,Protoss,http://eu.battle.net/sc2/en/profile/3973341/1/yoeFWSan/
4,0,0,0,0,2,0,18,0,0,0,2,0,54,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Protoss,http://eu.battle.net/sc2/en/profile/3074362/1/Stardust/
0,1,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,1,0,2,0,1,90,0,0,0,0,0,0,0,0,0,Terran,http://eu.battle.net/sc2/en/profile/284466/1/EGDeMusliM/
0,1,0,0,0,1,0,31,2,0,35,2,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://eu.battle.net/sc2/en/profile/788178/1/Nerchio/
0,2,0,0,0,1,0,51,1,0,23,2,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Terran,http://eu.battle.net/sc2/en/profile/284466/1/EGDeMusliM/
0,5,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,78,0,0,0,0,0,0,0,0,0,Zerg,http://eu.battle.net/sc2/en/profile/788178/1/Nerchio/
0,0,0,0,0,3,0,5,0,0,0,1,0,38,1,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://eu.battle.net/sc2/en/profile/788178/1/Nerchio/
0,0,0,0,0,1,0,61,2,0,18,2,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://eu.battle.net/sc2/en/profile/2101268/1/Stephano/
1,0,0,0,0,11,0,8,0,0,0,1,0,30,1,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://eu.battle.net/sc2/en/profile/2101268/1/Stephano/
3,0,0,0,0,1,0,51,2,0,21,3,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://eu.battle.net/sc2/en/profile/788178/1/Nerchio/
7,4,0,0,0,1,0,32,2,0,32,2,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://eu.battle.net/sc2/en/profile/2101268/1/Stephano/
0,0,0,0,0,10,0,8,1,0,3,1,0,25,1,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://eu.battle.net/sc2/en/profile/788178/1/Nerchio/
0,0,0,0,0,7,0,11,1,0,1,1,0,29,1,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://eu.battle.net/sc2/en/profile/2101268/1/Stephano/
7,0,0,0,0,1,0,54,3,0,21,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://eu.battle.net/sc2/en/profile/788178/1/Nerchio/
10,0,0,0,0,1,0,33,2,0,31,3,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://eu.battle.net/sc2/en/profile/2101268/1/Stephano/
0,0,0,0,0,4,0,5,1,0,3,1,0,34,1,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://eu.battle.net/sc2/en/profile/788178/1/Nerchio/
0,0,0,0,0,6,0,11,0,0,0,1,0,29,1,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://eu.battle.net/sc2/en/profile/2101268/1/Stephano/
10,1,0,0,0,1,0,29,2,0,28,4,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://eu.battle.net/sc2/en/profile/788178/1/Nerchio/
1,0,0,0,0,0,0,0,13,0,23,0,0,0,1,0,54,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,Terran,http://eu.battle.net/sc2/en/profile/284466/1/EGDeMusliM/
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,5,1,1,71,0,0,0,0,0,0,0,0,0,Protoss,http://eu.battle.net/sc2/en/profile/3401218/1/Welmu/
0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,12,0,1,72,0,0,0,0,0,0,0,0,0,Terran,http://eu.battle.net/sc2/en/profile/284466/1/EGDeMusliM/
1,1,0,0,0,0,0,0,11,0,19,0,0,0,1,0,50,0,0,0,0,0,0,1,0,10,0,0,0,0,0,0,Protoss,http://eu.battle.net/sc2/en/profile/3401218/1/Welmu/
1,0,0,0,0,0,0,0,16,0,14,0,0,0,1,0,54,0,0,0,0,0,0,1,0,14,0,0,0,0,0,0,Terran,http://eu.battle.net/sc2/en/profile/284466/1/EGDeMusliM/
0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,1,0,8,0,1,72,0,0,0,0,0,0,0,0,0,Protoss,http://eu.battle.net/sc2/en/profile/3401218/1/Welmu/
0,0,0,0,0,7,0,20,1,0,2,1,0,19,1,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://eu.battle.net/sc2/en/profile/2101268/1/Stephano/
1,0,0,0,0,0,0,0,16,0,17,0,0,0,1,0,55,0,0,0,0,0,0,1,0,10,0,0,0,0,0,0,Protoss,http://eu.battle.net/sc2/en/profile/3401218/1/Welmu/
0,0,0,0,0,5,0,10,0,0,0,1,0,31,1,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Protoss,http://eu.battle.net/sc2/en/profile/3401218/1/Welmu/
2,1,0,0,0,0,0,0,14,0,11,0,0,0,1,0,38,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,Zerg,http://eu.battle.net/sc2/en/profile/2101268/1/Stephano/
0,0,0,0,0,8,0,16,1,0,1,1,0,23,1,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://eu.battle.net/sc2/en/profile/2101268/1/Stephano/
1,0,0,0,0,0,0,0,7,0,39,0,0,0,1,0,51,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Protoss,http://eu.battle.net/sc2/en/profile/3401218/1/Welmu/
2,1,0,0,0,1,0,40,1,0,18,2,0,35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Protoss,http://eu.battle.net/sc2/en/profile/377576/1/LiquidMaNa/
4,0,0,0,0,2,0,44,1,0,0,1,0,0,1,0,46,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Protoss,http://eu.battle.net/sc2/en/profile/315813/1/dBlinG/
4,0,0,0,0,1,0,36,1,0,22,1,0,35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Protoss,http://eu.battle.net/sc2/en/profile/377576/1/LiquidMaNa/
2,0,0,0,0,2,0,49,1,0,0,1,0,0,1,0,43,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Protoss,http://eu.battle.net/sc2/en/profile/315813/1/dBlinG/
2,0,0,0,0,1,0,36,1,0,22,1,0,37,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Protoss,http://eu.battle.net/sc2/en/profile/377576/1/LiquidMaNa/
3,0,0,0,0,2,0,46,1,0,0,1,0,0,1,0,45,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Protoss,http://eu.battle.net/sc2/en/profile/315813/1/dBlinG/
2,1,0,0,0,3,0,45,2,0,0,2,0,0,1,0,43,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Protoss,http://eu.battle.net/sc2/en/profile/377576/1/LiquidMaNa/
6,0,0,0,0,1,0,36,1,0,22,1,0,31,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,Protoss,http://eu.battle.net/sc2/en/profile/315813/1/dBlinG/
2,0,0,0,0,1,0,41,2,0,20,2,0,32,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Protoss,http://eu.battle.net/sc2/en/profile/2526293/1/Krr/
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,98,0,0,0,0,0,0,0,0,0,Protoss,http://eu.battle.net/sc2/en/profile/377576/1/LiquidMaNa/
2,0,0,0,0,1,0,41,1,0,22,1,0,32,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Protoss,http://eu.battle.net/sc2/en/profile/2526293/1/Krr/
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,98,0,0,0,0,0,0,0,0,0,Protoss,http://eu.battle.net/sc2/en/profile/377576/1/LiquidMaNa/
3,1,0,0,0,1,0,38,2,0,25,1,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Protoss,http://eu.battle.net/sc2/en/profile/2526293/1/Krr/
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,98,0,0,0,0,0,0,0,0,0,Protoss,http://eu.battle.net/sc2/en/profile/377576/1/LiquidMaNa/
3,0,0,0,0,1,0,48,0,0,0,0,0,0,1,0,39,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Protoss,http://eu.battle.net/sc2/en/profile/315813/1/dBlinG/
0,0,0,0,0,1,0,92,1,0,1,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://eu.battle.net/sc2/en/profile/884897/1/LiquidSnute/
3,0,0,0,0,1,0,54,0,0,0,0,0,0,1,0,40,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Protoss,http://eu.battle.net/sc2/en/profile/315813/1/dBlinG/
0,0,0,0,0,1,0,98,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://eu.battle.net/sc2/en/profile/884897/1/LiquidSnute/
2,1,0,0,0,2,0,45,1,0,0,1,0,0,1,0,46,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Protoss,http://eu.battle.net/sc2/en/profile/315813/1/dBlinG/
0,0,0,0,0,1,0,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://eu.battle.net/sc2/en/profile/884897/1/LiquidSnute/
0,0,0,0,0,1,0,95,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Protoss,http://eu.battle.net/sc2/en/profile/2526293/1/Krr/
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,98,0,0,0,0,0,0,0,0,0,Zerg,http://eu.battle.net/sc2/en/profile/884897/1/LiquidSnute/
0,0,0,0,0,1,0,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Protoss,http://eu.battle.net/sc2/en/profile/2526293/1/Krr/
2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,94,0,0,0,0,0,0,0,0,0,Zerg,http://eu.battle.net/sc2/en/profile/884897/1/LiquidSnute/
0,0,0,0,0,0,0,0,1,0,13,1,0,13,1,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Terran,http://eu.battle.net/sc2/en/profile/2383348/1/LiquidBunny/
4,0,0,0,0,0,0,0,0,0,0,1,0,38,1,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Protoss,http://eu.battle.net/sc2/en/profile/3010872/1/FnticHarstem/
0,0,0,0,0,0,0,0,1,0,14,1,0,11,1,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Terran,http://eu.battle.net/sc2/en/profile/2383348/1/LiquidBunny/
2,0,0,0,0,0,0,0,0,0,0,1,0,36,1,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Protoss,http://eu.battle.net/sc2/en/profile/3010872/1/FnticHarstem/
0,0,0,0,0,0,0,0,1,0,11,1,0,12,1,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Terran,http://eu.battle.net/sc2/en/profile/2383348/1/LiquidBunny/
2,0,0,0,0,0,0,0,0,0,0,1,0,34,1,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Protoss,http://eu.battle.net/sc2/en/profile/3010872/1/FnticHarstem/
0,0,0,0,0,0,0,0,1,0,11,1,0,7,1,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Terran,http://eu.battle.net/sc2/en/profile/2383348/1/LiquidBunny/
0,0,0,0,0,3,0,19,10,0,32,10,0,0,3,0,22,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Terran,http://eu.battle.net/sc2/en/profile/4064798/1/yoda/
0,0,0,0,0,1,0,17,6,0,39,6,0,0,1,0,29,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Terran,http://eu.battle.net/sc2/en/profile/2383348/1/LiquidBunny/
0,0,0,0,0,0,0,0,1,0,11,1,0,10,1,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Terran,http://eu.battle.net/sc2/en/profile/4064798/1/yoda/
0,0,0,0,0,1,0,22,12,0,31,12,0,0,1,0,20,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Terran,http://eu.battle.net/sc2/en/profile/2383348/1/LiquidBunny/
0,0,0,0,0,0,0,0,1,0,10,1,0,16,1,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Terran,http://eu.battle.net/sc2/en/profile/4064798/1/yoda/
3,0,0,0,0,0,0,0,0,0,0,1,0,43,1,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Terran,http://eu.battle.net/sc2/en/profile/4149248/1/JJAKJI/
0,0,1,0,0,1,0,64,2,0,19,2,0,0,2,0,5,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,Protoss,http://eu.battle.net/sc2/en/profile/3010872/1/FnticHarstem/
3,1,0,0,0,0,0,0,0,0,0,1,0,32,1,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Terran,http://eu.battle.net/sc2/en/profile/4149248/1/JJAKJI/
0,0,1,0,0,1,0,57,2,0,31,2,0,0,2,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,Protoss,http://eu.battle.net/sc2/en/profile/3010872/1/FnticHarstem/
1,0,0,0,0,0,0,0,0,0,0,1,0,38,1,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Terran,http://eu.battle.net/sc2/en/profile/4149248/1/JJAKJI/
0,0,1,0,0,1,0,61,4,0,20,4,0,1,2,0,2,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,Protoss,http://eu.battle.net/sc2/en/profile/3010872/1/FnticHarstem/
0,0,0,0,0,1,0,21,8,0,38,8,0,0,1,0,22,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Terran,http://eu.battle.net/sc2/en/profile/4149248/1/JJAKJI/
0,3,1,0,0,1,0,43,2,0,17,4,0,17,1,0,7,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,Terran,http://eu.battle.net/sc2/en/profile/4064798/1/yoda/
0,0,0,0,0,1,0,19,8,0,37,9,0,0,1,0,24,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Terran,http://eu.battle.net/sc2/en/profile/4149248/1/JJAKJI/
0,10,1,0,0,1,0,66,2,0,12,2,0,0,2,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,Terran,http://eu.battle.net/sc2/en/profile/4064798/1/yoda/
0,0,0,0,0,1,0,14,6,0,39,6,0,0,1,0,32,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Terran,http://eu.battle.net/sc2/en/profile/2383348/1/LiquidBunny/
0,0,0,0,0,0,0,0,1,0,8,1,0,14,1,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Terran,http://eu.battle.net/sc2/en/profile/4064798/1/yoda/
0,0,0,0,0,1,0,22,13,0,29,14,0,0,1,0,19,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Terran,http://eu.battle.net/sc2/en/profile/2383348/1/LiquidBunny/
0,0,0,0,0,0,0,0,1,0,6,1,0,13,1,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Terran,http://eu.battle.net/sc2/en/profile/4064798/1/yoda/
0,0,0,0,0,1,0,15,8,0,38,8,0,0,1,0,28,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Terran,http://eu.battle.net/sc2/en/profile/2383348/1/LiquidBunny/
0,0,0,0,0,0,0,0,1,0,10,1,0,14,1,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Terran,http://eu.battle.net/sc2/en/profile/4064798/1/yoda/
0,2,1,0,0,2,0,5,1,0,31,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Terran,http://eu.battle.net/sc2/en/profile/3090974/1/IMMvp/
9,0,0,0,0,0,0,0,0,0,0,1,0,18,1,0,19,1,0,52,0,0,0,0,0,0,0,0,0,0,0,0,Protoss,http://eu.battle.net/sc2/en/profile/3368730/1/ToD/
5,0,0,0,0,0,0,0,0,0,0,1,0,17,1,0,23,1,0,53,0,0,0,0,0,0,0,0,0,0,0,0,Terran,http://eu.battle.net/sc2/en/profile/3090974/1/IMMvp/
0,0,1,0,0,2,0,2,1,0,13,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Protoss,http://eu.battle.net/sc2/en/profile/3368730/1/ToD/
8,0,0,0,0,0,0,0,0,0,0,1,0,14,1,0,24,1,0,52,0,0,0,0,0,0,0,0,0,0,0,0,Terran,http://eu.battle.net/sc2/en/profile/3090974/1/IMMvp/
0,0,0,0,0,3,0,36,1,0,39,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Protoss,http://eu.battle.net/sc2/en/profile/3368730/1/ToD/
0,9,0,0,0,0,0,0,1,0,16,1,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Terran,http://eu.battle.net/sc2/en/profile/3090974/1/IMMvp/
0,0,1,0,0,2,0,7,1,0,29,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Terran,http://eu.battle.net/sc2/en/profile/1143713/1/uThermal/
0,0,0,0,0,0,0,0,1,0,9,1,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Terran,http://eu.battle.net/sc2/en/profile/3090974/1/IMMvp/
0,0,1,0,0,1,0,0,1,0,25,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Terran,http://eu.battle.net/sc2/en/profile/1143713/1/uThermal/
1,0,0,0,0,0,0,0,5,0,12,5,0,10,1,0,1,0,0,0,1,0,63,1,0,0,1,0,0,0,0,0,Protoss,http://eu.battle.net/sc2/en/profile/3973341/1/yoeFWSan/
0,8,0,0,0,0,0,0,1,0,18,1,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Terran,http://eu.battle.net/sc2/en/profile/1143713/1/uThermal/
1,0,0,0,0,0,0,0,6,0,16,3,0,1,1,0,1,0,0,0,1,0,69,1,0,0,1,0,0,0,0,0,Protoss,http://eu.battle.net/sc2/en/profile/3973341/1/yoeFWSan/
0,17,0,0,0,0,0,0,1,0,4,1,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Terran,http://eu.battle.net/sc2/en/profile/1143713/1/uThermal/
2,0,0,0,0,0,0,0,4,0,15,4,0,4,1,0,2,0,0,0,1,0,66,1,0,0,1,0,0,0,0,0,Protoss,http://eu.battle.net/sc2/en/profile/3973341/1/yoeFWSan/
0,16,0,0,0,0,0,0,1,0,9,1,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Terran,http://eu.battle.net/sc2/en/profile/1143713/1/uThermal/
2,0,0,0,0,0,0,0,4,0,14,5,0,7,1,0,1,0,0,0,1,0,64,1,0,0,1,0,0,0,0,0,Protoss,http://eu.battle.net/sc2/en/profile/3973341/1/yoeFWSan/
6,0,0,0,0,0,0,0,0,0,0,3,0,21,1,0,16,1,0,53,0,0,0,0,0,0,0,0,0,0,0,0,Protoss,http://eu.battle.net/sc2/en/profile/3368730/1/ToD/
1,0,0,0,0,0,0,0,4,0,7,5,0,11,1,0,1,0,0,0,1,0,68,1,0,0,1,0,0,0,0,0,Protoss,http://eu.battle.net/sc2/en/profile/3973341/1/yoeFWSan/
6,0,0,0,0,0,0,0,0,0,0,2,0,44,0,0,0,1,0,48,0,0,0,0,0,0,0,0,0,0,0,0,Protoss,http://eu.battle.net/sc2/en/profile/3368730/1/ToD/
4,0,0,0,0,0,0,0,0,0,0,1,0,19,1,0,22,1,0,53,0,0,0,0,0,0,0,0,0,0,0,0,Protoss,http://eu.battle.net/sc2/en/profile/3973341/1/yoeFWSan/
2,0,0,0,0,0,0,0,5,0,14,3,0,3,1,0,2,0,0,0,1,0,68,1,0,0,1,0,0,0,0,0,Protoss,http://eu.battle.net/sc2/en/profile/3368730/1/ToD/
3,0,0,0,0,0,0,0,0,0,0,1,0,21,1,0,18,1,0,56,0,0,0,0,0,0,0,0,0,0,0,0,Protoss,http://eu.battle.net/sc2/en/profile/3368730/1/ToD/
0,18,0,0,0,0,0,0,1,0,11,1,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Terran,http://eu.battle.net/sc2/en/profile/1143713/1/uThermal/
8,0,0,0,0,0,0,0,0,0,0,2,0,24,1,0,13,1,0,52,0,0,0,0,0,0,0,0,0,0,0,0,Protoss,http://eu.battle.net/sc2/en/profile/3368730/1/ToD/
0,22,0,0,0,0,0,0,1,0,6,1,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Terran,http://eu.battle.net/sc2/en/profile/1143713/1/uThermal/
5,0,0,0,0,0,0,0,0,0,0,1,0,24,1,0,19,1,0,50,0,0,0,0,0,0,0,0,0,0,0,0,Protoss,http://eu.battle.net/sc2/en/profile/3368730/1/ToD/
0,31,0,0,0,0,0,0,1,0,6,1,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Terran,http://eu.battle.net/sc2/en/profile/1143713/1/uThermal/
0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,Protoss,http://eu.battle.net/sc2/en/profile/1139573/1/BabyKnight/
2,0,0,0,0,2,0,47,0,0,0,0,0,0,0,0,0,1,0,49,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://eu.battle.net/sc2/en/profile/2115876/1/FireCake/
2,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Protoss,http://eu.battle.net/sc2/en/profile/1139573/1/BabyKnight/
1,0,0,0,0,2,0,45,0,0,0,0,0,0,0,0,0,1,0,52,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://eu.battle.net/sc2/en/profile/2115876/1/FireCake/
0,0,0,0,0,0,0,0,1,0,3,1,0,2,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,Protoss,http://eu.battle.net/sc2/en/profile/1139573/1/BabyKnight/
1,0,0,0,0,2,0,50,0,0,0,0,0,0,0,0,0,1,0,47,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://eu.battle.net/sc2/en/profile/2115876/1/FireCake/
3,0,0,0,0,2,0,28,0,0,0,1,0,21,0,0,0,1,0,45,0,0,0,0,0,0,0,0,0,0,0,0,Protoss,http://eu.battle.net/sc2/en/profile/1139573/1/BabyKnight/
1,0,1,0,0,1,0,2,0,0,0,1,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Protoss,http://eu.battle.net/sc2/en/profile/4234852/1/First/
2,0,0,0,0,1,0,46,0,0,0,0,0,0,0,0,0,1,0,51,0,0,0,0,0,0,0,0,0,0,0,0,Protoss,http://eu.battle.net/sc2/en/profile/1139573/1/BabyKnight/
3,1,1,0,0,1,0,0,0,0,0,1,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Protoss,http://eu.battle.net/sc2/en/profile/4234852/1/First/
2,0,0,0,0,4,0,45,0,0,0,1,0,2,0,0,0,1,0,46,0,0,0,0,0,0,0,0,0,0,0,0,Protoss,http://eu.battle.net/sc2/en/profile/3074362/1/Stardust/
3,0,0,0,0,1,0,0,0,0,0,2,0,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Protoss,http://eu.battle.net/sc2/en/profile/1139573/1/BabyKnight/
3,0,0,0,0,2,0,2,0,0,0,2,0,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Protoss,http://eu.battle.net/sc2/en/profile/3074362/1/Stardust/
2,0,0,0,0,6,0,45,0,0,0,1,0,1,0,0,0,1,0,45,0,0,0,0,0,0,0,0,0,0,0,0,Protoss,http://eu.battle.net/sc2/en/profile/1139573/1/BabyKnight/
3,0,0,0,0,2,0,24,0,0,0,1,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Protoss,http://eu.battle.net/sc2/en/profile/3074362/1/Stardust/
3,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,Zerg,http://eu.battle.net/sc2/en/profile/2115876/1/FireCake/
0,1,0,0,0,0,0,0,0,0,0,1,0,4,1,0,21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,Protoss,http://eu.battle.net/sc2/en/profile/3074362/1/Stardust/
2,0,0,0,0,1,0,22,0,0,0,1,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zerg,http://eu.battle.net/sc2/en/profile/2115876/1/FireCake/
2,0,1,0,0,1,0,7,0,0,0,1,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Protoss,http://eu.battle.net/sc2/en/profile/3074362/1/Stardust/
3,0,0,0,0,2,0,4,0,0,0,2,0,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Protoss,http://eu.battle.net/sc2/en/profile/4234852/1/First/
2,1,1,0,0,1,0,0,0,0,0,1,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Protoss,http://eu.battle.net/sc2/en/profile/3074362/1/Stardust/
2,0,0,0,0,1,0,0,0,0,0,1,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Protoss,http://eu.battle.net/sc2/en/profile/4234852/1/First/
0,0,1,0,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,55,0,0,0,0,0,0,1,0,0,Protoss,http://eu.battle.net/sc2/en/profile/2452136/1/MinChul/
4,0,1,0,27,3,0,8,1,0,0,1,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Zerg,http://eu.battle.net/sc2/en/profile/3538115/1/Golden/
0,0,1,0,40,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,55,0,0,0,0,0,0,1,0,0,Protoss,http://eu.battle.net/sc2/en/profile/2452136/1/MinChul/
